module,category,archive_port,group,pv_name
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I1Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I3Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I4Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IAnodeMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IfilMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG1Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb.B2
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TDisMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TeauDisMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TEauTubMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TinChMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:ToutChMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V1Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VAnodeMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG1Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncCpMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefCpMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefMes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BEchT3Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BEchV3Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamT2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamT5Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamV2Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubT1Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubT4Mes
CMA01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubV1Mes
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:Etyp
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:Moy
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:VAct
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:Comment
CMA01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:TrigMes
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UIQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCI
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCQ
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UII
CMA01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UIQ
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1-VI50:State
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JP1Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JP2Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS1Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS2Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS3Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS4Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VA1:State
CMA01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VI40:State
CMA01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VP1:State
CMA01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1:JP1Mes
CMA01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1:JS1Mes
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:caChannels
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:caClients
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:caLinksDiscon
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:cpuUsedPercent
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:fdUsedPercent
CMA01,Vacuum station status,4816,VXSTAT,iocVMELME:memoryUsedPercent
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH1
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH2
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefRF
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp1
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp2
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp3
CMA01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTension12V
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_Y1
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_Y2
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.POSITION_X
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.POSITION_Y
CMA01,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.REF_SEL
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPX1
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPX2
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPY1
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPY2
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMP_REF
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMP_VECTORSUM
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.ELLIPTICITY
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_X1
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_X2
CMA01,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_Y1
