archive_port,group,pv_name,category
4816,LME-FH22,LME-FH22G-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22-B:TMes,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22-H:TMes,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22B-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22B:PosLec,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22H-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH22,LME-FV22H:PosLec,Other/unclassified — needs manual check
4816,LME-FH23,LME-FH23D-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH23,LME-FH23G-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH23,LME-FV23B-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,LME-FH23,LME-FV23H-SURV:IMeanHardMes,Other/unclassified — needs manual check
4816,RFQ,RFQ1-MSTR1-VAMP1:UampdBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1-VAMP1:UampIndBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.DPCI,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.DSTF,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.NBD,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.TRFI,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.UAMA,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:Llrf.UIA1,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:UcavAmpMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:UciPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-MSTR1:UcrPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2-VAMP1:UampdBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2-VAMP1:UampIndBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2:Llrf.TRFI,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2:Llrf.UAMA,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2:Llrf.UIA1,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2:UciPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV2:UcrPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3-VAMP1:UampdBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3-VAMP1:UampIndBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3:Llrf.TRFI,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3:Llrf.UAMA,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3:Llrf.UIA1,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3:UciPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV3:UcrPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4-VAMP1:UampdBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4-VAMP1:UampIndBMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4:Llrf.TRFI,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4:Llrf.UAMA,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4:Llrf.UIA1,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4:UciPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1-SLV4:UcrPwrMes,RF/LLRF (RFQ only)
4816,RFQ,RFQ1:RFQPwrMes,RF/LLRF (RFQ only)
4816,RFQ-LME-TURBO,LME-GT01:Pwd,Vacuum
4816,RFQ-LME-TURBO,LME-GT01:Temp,Vacuum
4816,RFQ-LME-TURBO,LME-GT02:Pwd,Vacuum
4816,RFQ-LME-TURBO,LME-GT02:Temp,Vacuum
4816,RFQ-LME-TURBO,RFQ-GT14:Pwd,Vacuum
4816,RFQ-LME-TURBO,RFQ-GT14:Temp,Vacuum
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:DebEauChMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:DebEauDisMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:DebEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:DefectMbb,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:I1Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:I2Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:I3Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:I4Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:IAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:IfilMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:IG1Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:IG2Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:StateMbb,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:StateMbb.B2,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:TDisMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:TeauDisMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:TEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:TinChMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:ToutChMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:V1Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:V2Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:VAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:VG1Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:VG2Mes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:WIncCpMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:WIncMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:WRefCpMes,RF/LLRF (RFQ only)
4816,RFQ-MASTER-AMP1,RFQ1-MSTR1-AMP1:WRefMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:DebEauChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:DebEauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:DebEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:DefectMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:I1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:I2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:I3Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:I4Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:IAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:IfilMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:IG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:IG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:StateMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:StateMbb.B2,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:TDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:TeauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:TEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:TinChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:ToutChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:V1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:V2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:VAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:VG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:VG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:WIncCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:WIncMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:WRefCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV2-AMP1,RFQ1-SLV2-AMP1:WRefMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:DebEauChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:DebEauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:DebEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:DefectMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I3Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I4Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IfilMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:StateMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:StateMbb.B2,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TeauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TinChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:ToutChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:V1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:V2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WIncCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WIncMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WRefCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WRefMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DefectMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I3Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I4Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IfilMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb.B2,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TeauDisMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TEauTubMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TinChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:ToutChMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VAnodeMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG1Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG2Mes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefCpMes,RF/LLRF (RFQ only)
4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefMes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BEchT3Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BEchV3Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BLamT2Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BLamT5Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BLamV2Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BTubT1Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BTubT4Mes,RF/LLRF (RFQ only)
4816,RFQ-THERM,RFQ1-THERM:BTubV1Mes,RF/LLRF (RFQ only)
4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-01:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-01:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-01:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-02:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-02:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-02:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-03:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-03:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-03:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-04:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-04:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-04:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-05:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-05:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-05:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-06:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-06:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-06:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-07:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-07:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-07:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-08:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-08:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-08:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-09:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-09:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-09:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-10:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-10:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-10:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-11:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-11:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-11:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-12:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-12:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-12:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-13:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-13:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-13:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-14:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-14:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-14:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-15:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-15:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-15:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-16:Etyp,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-16:Moy,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP-16:VAct,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP:Comment,Pickup electron (RFQ line)
4816,RFQ1-PICKUP,RFQ1-PKP:TrigMes,Pickup electron (RFQ line)
4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCI,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UII,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UIQ,"Pickup electron (LLRF pickup, LME line)"
4816,RFQ1LME-VIDE,LME-EV1-VI50:State,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JP1Mes,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JP2Mes,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JS1Mes,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JS2Mes,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JS3Mes,Vacuum
4816,RFQ1LME-VIDE,LME-EV1:JS4Mes,Vacuum
4816,RFQ1LME-VIDE,RFQ1-EV1-VA1:State,Vacuum
4816,RFQ1LME-VIDE,RFQ1-EV1-VI40:State,Vacuum
4816,RFQ1LME-VIDE,RFQ1-EV1-VP1:State,Vacuum
4816,RFQ1LME-VIDE,RFQ1-EV1:JP1Mes,Vacuum
4816,RFQ1LME-VIDE,RFQ1-EV1:JS1Mes,Vacuum
4816,SdP,LME-SDP-SCINF:DeltaTemp,"Beam bunch selector (Sélecteur de Paquet, LME line)"
4816,SdP,LME-SDP-SCSUP:DeltaTemp,"Beam bunch selector (Sélecteur de Paquet, LME line)"
4816,SdP,LME-SDP21-HT:ComCtrlAlarm,"Beam bunch selector (Sélecteur de Paquet, LME line)"
4816,SdP,LME-SDP21-HT:MESUREHT1,"Beam bunch selector (Sélecteur de Paquet, LME line)"
